60.0	0.1	0.1	0.4	-0.6	5.469997103116908e18	0.3	0.266666667	101.914825	2.7635791	1.0	2.9281301757815226	3.784914333397243
60.0	0.1	0.1	0.4	-0.6	6.032139819527673e18	0.3	0.366666667	124.295377	2.92419424	1.0	3.3824718819886357	3.757893674477988
60.0	0.1	0.1	0.4	-0.6	1.189685553297211e19	0.2	0.3	106.625934	18.0723839	1.0	4.072594529022695	4.48883047131396
60.0	0.1	0.1	0.4	-0.6	5.453557329054932e18	0.366666667	0.4	581.381153	3.47509975	1.0	16.427216617844554	5.3694165894904895
60.0	0.1	0.1	0.4	-0.6	1.0156108889565363e17	0.3	0.233333333	101.993483	4.40662821	1.0	2.782536622922564	3.1919865156099694
60.0	0.1	0.1	0.4	-0.6	1.5607637585404174e19	0.233333333	0.533333333	551.494407	6.29304813	1.0	15.517125227587	5.727643472637594
60.0	0.1	0.1	0.4	-0.6	1.3698421128961203e18	0.3	0.333333333	89.3169492	11.1772218	1.0	3.1288740919546254	3.8620384240464762
60.0	0.1	0.1	0.4	-0.6	2.0164257050369746e18	0.233333333	0.383333333	85.0598497	2.47238328	1.0	2.8018011821875963	3.335378801021379
60.0	0.1	0.1	0.4	-0.6	9.04675762093071e17	0.35	0.366666667	318.86846	6.43223259	1.0	9.04815166218299	5.295776034456897
60.0	0.1	0.1	0.4	-0.6	1.0298909555610551e18	0.4	0.55	346.520068	4.67372014	1.0	9.961018530512357	4.374472009266823
60.0	0.1	0.1	0.4	-0.6	1.1331571330290528e19	0.3	0.416666667	349.101663	4.96177902	1.0	10.207287281158603	4.711649844878318
60.0	0.1	0.1	0.4	-0.6	2.9528857660314767e18	0.5	0.366666667	101.027672	7.76566347	1.0	2.9977789678115094	3.6437817562816055
60.0	0.1	0.1	0.4	-0.6	2.813538390584894e18	0.466666667	0.2	167.113505	10.9254658	1.0	4.732141207863414	4.7167349619220875
60.0	0.1	0.1	0.4	-0.6	1.8791399474862408e18	0.216666667	0.433333333	232.992632	2.28837259	1.0	6.8276222199522705	4.650189282233975
60.0	0.1	0.1	0.4	-0.6	2.498793537360278e18	0.333333333	0.583333333	741.91456	2.87016004	1.0	19.695881028365893	5.010613941378955
60.0	0.1	0.1	0.4	-0.6	1.0595501078980178e19	0.266666667	0.383333333	322.740839	2.47346833	1.0	9.690933503771516	5.222309289358044
60.0	0.1	0.1	0.4	-0.6	4.0225871926984207e18	0.433333333	0.4	120.383634	1.73287776	1.0	4.118086495621885	4.78998670485155
60.0	0.1	0.1	0.4	-0.6	9.069679902947505e18	0.266666667	0.4	65.4300109	5.29485188	1.0	2.5891548356395777	2.954981085179984
60.0	0.1	0.1	0.4	-0.6	1.0956403923483832e19	0.333333333	0.3	136.925895	5.55546113	1.0	3.4232262861196476	3.850868947801273
60.0	0.1	0.1	0.4	-0.6	1.7815732298359507e19	0.233333333	0.466666667	438.974053	6.44924646	1.0	12.320712683964384	4.776607911043018
60.0	0.1	0.1	0.4	-0.6	1.7174728944538194e19	0.316666667	0.383333333	329.236132	6.02481301	1.0	9.606118789321817	5.1585554391058
60.0	0.1	0.1	0.4	-0.6	1.4314287542321211e19	0.416666667	0.6	477.667362	41.5961641	1.0	16.677441703197612	8.135380009066498
60.0	0.1	0.1	0.4	-0.6	6.988467109577847e18	0.283333333	0.283333333	97.9731861	1.74586458	1.0	3.414532786596235	4.256944660861137
60.0	0.1	0.1	0.4	-0.6	9.687934679949572e18	0.3	0.333333333	170.283252	4.30432141	1.0	4.281388770913399	4.540693797494235
60.0	0.1	0.1	0.4	-0.6	1.5542774477421076e19	0.233333333	0.233333333	87.0661426	4.00306947	1.0	2.549012766155559	3.2063002032001626
60.0	0.1	0.1	0.4	-0.6	6.538327990312828e16	0.283333333	0.566666667	701.470553	2.92428111	1.0	19.319602137551552	5.642692244325895
60.0	0.1	0.1	0.4	-0.6	1.3399070430849878e19	0.366666667	0.3	185.868563	3.87021184	1.0	5.097412338938438	4.275716399547119
60.0	0.1	0.1	0.4	-0.6	1.817214293696541e19	0.366666667	0.316666667	290.073865	12.4570874	1.0	8.480460905904781	5.727385527375753
60.0	0.1	0.1	0.4	-0.6	1.629943551365099e19	0.233333333	0.3	259.396473	2.07193479	1.0	7.606193437948137	4.445748706835154
60.0	0.1	0.1	0.4	-0.6	9.27916622071322e18	0.4	0.366666667	302.208648	3.11317489	1.0	8.730140776171911	5.143249407699411
60.0	0.1	0.1	0.4	-0.6	1.549977005274736e19	0.4	0.4	122.5866	4.74779913	1.0	3.242462486125111	3.1420478551134647
60.0	0.1	0.1	0.4	-0.6	5.069243055600684e18	0.366666667	0.366666667	108.93081	9.04583436	1.0	2.930586650572554	4.008887241765379
60.0	0.1	0.1	0.4	-0.6	1.7997046339979547e19	0.366666667	0.3	159.523015	26.5441777	1.0	6.01561793438839	6.402927998721488
60.0	0.1	0.1	0.4	-0.6	1.7111885162014597e18	0.3	0.333333333	89.7287798	4.57205718	1.0	2.556821816854058	3.3200146717177694
60.0	0.1	0.1	0.4	-0.6	1.5078016081550025e19	0.366666667	0.433333333	135.603549	6.58015541	1.0	3.6109860502307582	4.172262420560889
60.0	0.1	0.1	0.4	-0.6	4.195287888834085e16	0.4	0.433333333	93.1116194	9.57284763	1.0	3.057475508484011	3.447466610558719
60.0	0.1	0.1	0.4	-0.6	7.691426959680122e18	0.266666667	0.266666667	219.152521	6.0412416	1.0	5.893867566112268	4.284397995090904
60.0	0.1	0.1	0.4	-0.6	3.4163916660019676e18	0.266666667	0.233333333	220.043193	3.1365947	1.0	6.016892422220536	3.9650398072403457
60.0	0.1	0.1	0.4	-0.6	2.2234048406285652e18	0.2	0.366666667	106.606223	3.55365022	1.0	2.8818941767305453	3.3240198410927895
60.0	0.1	0.1	0.4	-0.6	1.1933515692645204e19	0.433333333	0.466666667	498.212973	3.00448082	1.0	13.976417782614565	4.805134153992225
60.0	0.1	0.1	0.4	-0.6	6.191623208298055e18	0.333333333	0.416666667	125.765965	5.53600852	1.0	3.0361721707692158	3.977037068697947
60.0	0.1	0.1	0.4	-0.6	1.0820320153434919e19	0.3	0.3	113.679275	1.46297173	1.0	3.9410884194724787	4.5809901526738885
60.0	0.1	0.1	0.4	-0.6	3.7521889491162506e18	0.25	0.25	95.2809832	1.55835468	1.0	3.5441120277593403	4.249494970434176
60.0	0.1	0.1	0.4	-0.6	1.668671439937822e19	0.3	0.333333333	133.774026	2.23511851	1.0	4.080159548472403	3.725772390467466
60.0	0.1	0.1	0.4	-0.6	1.5515149254375406e19	0.3	0.366666667	106.692654	1.77736917	1.0	3.4998267272514485	3.7677581576532115
60.0	0.1	0.1	0.4	-0.6	9.370963715662125e18	0.366666667	0.483333333	122.913733	4.33038141	1.0	3.171006893466682	3.3248288987927332
60.0	0.1	0.1	0.4	-0.6	4.698237545987113e18	0.433333333	0.35	226.39787	4.89670018	1.0	5.9964600693498245	4.3247479071907815
60.0	0.1	0.1	0.4	-0.6	9.52025626109578e18	0.233333333	0.366666667	300.788995	3.11264101	1.0	8.7011478406747	4.847091447629769
60.0	0.1	0.1	0.4	-0.6	1.833792012148513e19	0.333333333	0.3	339.947126	13.3081111	1.0	10.854240117809294	5.519853884595841
60.0	0.1	0.1	0.4	-0.6	3.067514053274278e18	0.266666667	0.166666667	71.5571437	4.61299233	1.0	2.5391399764500284	2.640966149577838
60.0	0.1	0.1	0.4	-0.6	1.267718840060717e19	0.133333333	0.2	103.84804	5.69899313	1.0	2.737392430663388	3.0822388037566393
60.0	0.1	0.1	0.4	-0.6	1.0008064602609805e19	0.4	0.466666667	135.926764	11.0630399	1.0	4.025360740888081	4.627877759430609
60.0	0.1	0.1	0.4	-0.6	3.536519549379447e18	0.333333333	0.266666667	191.50078	1.59587563	1.0	6.165484322261515	5.114598645757061
60.0	0.1	0.1	0.4	-0.6	1.581626854615907e19	0.3	0.316666667	241.486846	3.81003608	1.0	7.184998372006566	4.3653375729169595
60.0	0.1	0.1	0.4	-0.6	1.6015800041969922e19	0.25	0.216666667	92.5034855	11.1013967	1.0	2.9897873626309006	3.84111230560379
60.0	0.1	0.1	0.4	-0.6	1.1864976008977953e19	0.3	0.166666667	89.5982912	6.50025238	1.0	2.6670471822734116	3.2643397214920156
60.0	0.1	0.1	0.4	-0.6	1.1419130685229304e19	0.266666667	0.4	90.7163906	1.98380283	1.0	3.4473192489008313	3.8705375565725384
60.0	0.1	0.1	0.4	-0.6	8.939545667350773e18	0.3	0.433333333	157.556373	7.9712745	1.0	4.273950657958325	3.858351366036523
60.0	0.1	0.1	0.4	-0.6	1.8064773107051401e19	0.35	0.366666667	78.8174977	3.40311862	1.0	2.7371012679905435	2.772975063106094
60.0	0.1	0.1	0.4	-0.6	8.485470245957836e18	0.166666667	0.433333333	245.156717	5.41268951	1.0	6.837103558657987	4.313853523992773
60.0	0.1	0.1	0.4	-0.6	7.7959826651004e18	0.366666667	0.516666667	308.786247	2.99139951	1.0	9.176155723682898	4.891154812000103
60.0	0.1	0.1	0.4	-0.6	1.5177368662666858e19	0.2	0.3	84.115743	2.77386875	1.0	2.668734350198452	3.1929035254672047
60.0	0.1	0.1	0.4	-0.6	8.897094528896133e18	0.466666667	0.3	267.019208	2.84514013	1.0	7.543841613140346	4.008514596642449
60.0	0.1	0.1	0.4	-0.6	4.974380099772082e18	0.1	0.366666667	271.731134	3.64595239	1.0	7.762579518864946	4.604089348602956
60.0	0.1	0.1	0.4	-0.6	5.395863445230336e18	0.4	0.316666667	215.155361	8.41857065	1.0	6.219194324541606	4.109835830953616
60.0	0.1	0.1	0.4	-0.6	1.6134104454498195e19	0.333333333	0.266666667	95.7735845	4.39237051	1.0	2.6932687790400043	2.9736370330849033
60.0	0.1	0.1	0.4	-0.6	8.951049644172961e18	0.2	0.3	73.0345718	2.87477492	1.0	2.608653699883535	3.0539324922879256
60.0	0.1	0.1	0.4	-0.6	1.3846026376383644e19	0.4	0.333333333	197.618686	5.58091075	1.0	5.341549816730851	4.449023058620618
60.0	0.1	0.1	0.4	-0.6	1.0812563901347944e19	0.333333333	0.383333333	161.522517	3.41366401	1.0	4.353421469964728	3.6239227948690296
60.0	0.1	0.1	0.4	-0.6	1.1755290367516768e19	0.3	0.3	281.61525	3.59101263	1.0	8.253664584912341	4.319236667518728
60.0	0.1	0.1	0.4	-0.6	6.482024404820409e18	0.416666667	0.55	212.951369	1.59064959	1.0	6.866580475860894	4.892693435746799
60.0	0.1	0.1	0.4	-0.6	9.42147039425899e18	0.366666667	0.433333333	94.8866943	3.13151344	1.0	2.776049384173921	3.294256601177749
60.0	0.1	0.1	0.4	-0.6	8.618355339201371e18	0.333333333	0.466666667	199.260425	3.9608534	1.0	5.667600010968437	3.9165077409888926
60.0	0.1	0.1	0.4	-0.6	9.120596417835932e18	0.3	0.166666667	93.3924372	15.9577984	1.0	3.6619644375499756	4.334908495606425
60.0	0.1	0.1	0.4	-0.6	7.308790257483759e18	0.166666667	0.266666667	116.828669	8.74911998	1.0	3.1063659795247927	3.6375543404970725
